"sample_accession"	"study_accession"	"run_accession"	"sample_alias"	"Poseidon_ID"	"Library_Built"	"UDG"	"secondary_sample_accession"	"first_public"	"last_updated"	"instrument_model"	"library_layout"	"library_source"	"instrument_platform"	"library_name"	"library_strategy"	"fastq_aspera"	"fastq_bytes"	"fastq_md5"	"fastq_ftp"	"read_count"	"submitted_ftp"
"SAMEA5229509"	"PRJEB30874"	"ERR3078466"	"I3982"	"I3982"	"ds"	"half"	"ERS3036950"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3982_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078466/ERR3078466.fastq.gz"	252077199	"fd08a094a4a99861e510a73ad1315b85"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078466/ERR3078466.fastq.gz"	6286456	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078466/I3982_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078466/I3982_1240k.bam.bai"
"SAMEA5229510"	"PRJEB30874"	"ERR3078467"	"I3577"	"I3577"	"ds"	"half"	"ERS3036951"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3577_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078467/ERR3078467.fastq.gz"	7720315	"0c4d81ad3954c547f9478e2da4d3ec0e"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078467/ERR3078467.fastq.gz"	220137	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078467/I3577_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078467/I3577_1240k.bam.bai"
"SAMEA5229511"	"PRJEB30874"	"ERR3078468"	"I3574"	"I3574"	"ds"	"half"	"ERS3036952"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3574_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078468/ERR3078468.fastq.gz"	11749904	"2657824f1c6f82c9c2ec63f2e02a2fb1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078468/ERR3078468.fastq.gz"	347218	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078468/I3574_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078468/I3574_1240k.bam.bai"
"SAMEA5229512"	"PRJEB30874"	"ERR3078469"	"I3579"	"I3579"	"ds"	"half"	"ERS3036953"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3579_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078469/ERR3078469.fastq.gz"	19160174	"b06a4f48ce3a85b4597015c4ee33cbfd"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078469/ERR3078469.fastq.gz"	580343	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078469/I3579_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078469/I3579_1240k.bam.bai"
"SAMEA5229513"	"PRJEB30874"	"ERR3078470"	"I3583"	"I3583_published"	"ds"	"half"	"ERS3036954"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3583_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078470/ERR3078470.fastq.gz"	10679622	"8575415d7f980c2ca97c3c6bfe5ba33c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078470/ERR3078470.fastq.gz"	276830	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078470/I3583_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078470/I3583_1240k.bam.bai"
"SAMEA5229514"	"PRJEB30874"	"ERR3078471"	"I3578"	"I3578"	"ds"	"half"	"ERS3036955"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3578_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078471/ERR3078471.fastq.gz"	16496891	"685a7e917820463df2fe582220810820"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078471/ERR3078471.fastq.gz"	472430	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078471/I3578_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078471/I3578_1240k.bam.bai"
"SAMEA5229515"	"PRJEB30874"	"ERR3078472"	"I3575"	"I3575"	"ds"	"half"	"ERS3036956"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3575_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078472/ERR3078472.fastq.gz"	32130549	"4a4fdc9310743360e4fa92643e5fdbe6"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078472/ERR3078472.fastq.gz"	868171	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078472/I3575_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078472/I3575_1240k.bam.bai"
"SAMEA5229516"	"PRJEB30874"	"ERR3078473"	"I3582"	"I3582"	"ds"	"half"	"ERS3036957"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3582_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078473/ERR3078473.fastq.gz"	46123298	"9d1dc7624cfbeb3df71dd79a77190b3d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078473/ERR3078473.fastq.gz"	1251081	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078473/I3582_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078473/I3582_1240k.bam.bai"
"SAMEA5229517"	"PRJEB30874"	"ERR3078474"	"I3581"	"I3581"	"ds"	"half"	"ERS3036958"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3581_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078474/ERR3078474.fastq.gz"	78968697	"ebf54aa07f826268be09f24374d07419"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078474/ERR3078474.fastq.gz"	2073211	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078474/I3581_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078474/I3581_1240k.bam.bai"
"SAMEA5229518"	"PRJEB30874"	"ERR3078475"	"I3576"	"I3576"	"ds"	"half"	"ERS3036959"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3576_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078475/ERR3078475.fastq.gz"	278340119	"a459d3586172d5d33477ecfe222b2f53"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078475/ERR3078475.fastq.gz"	7156718	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078475/I3576_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078475/I3576_1240k.bam.bai"
"SAMEA5229519"	"PRJEB30874"	"ERR3078476"	"I3584"	"I3584_published"	"ds"	"half"	"ERS3036960"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3584_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078476/ERR3078476.fastq.gz"	14392569	"0882948089c2f3e410c10e62f72ff333"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078476/ERR3078476.fastq.gz"	434550	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078476/I3584_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078476/I3584_1240k.bam.bai"
"SAMEA5229520"	"PRJEB30874"	"ERR3078477"	"I3585"	"I3585"	"ds"	"half"	"ERS3036961"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3585_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078477/ERR3078477.fastq.gz"	238898111	"17e2470ff50c7025efc7469d66d741f9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078477/ERR3078477.fastq.gz"	6508622	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078477/I3585_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078477/I3585_1240k.bam.bai"
"SAMEA5229521"	"PRJEB30874"	"ERR3078478"	"I3980"	"I3980"	"ds"	"half"	"ERS3036962"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3980_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078478/ERR3078478.fastq.gz"	45041319	"5f2c8921b30ff99176afd48b205a4b35"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078478/ERR3078478.fastq.gz"	1042884	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078478/I3980_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078478/I3980_1240k.bam.bai"
"SAMEA5229522"	"PRJEB30874"	"ERR3078479"	"I3981"	"I3981"	"ds"	"half"	"ERS3036963"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3981_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078479/ERR3078479.fastq.gz"	110858310	"2f3c27df8b13a2fe146673dd6676fecc"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078479/ERR3078479.fastq.gz"	2791979	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078479/I3981_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078479/I3981_1240k.bam.bai"
"SAMEA5229523"	"PRJEB30874"	"ERR3078480"	"I7497"	"I7497"	"ds"	"half"	"ERS3036964"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7497_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078480/ERR3078480.fastq.gz"	23878311	"f5f3a30d15ce8198e5202b0ec993b2c1"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078480/ERR3078480.fastq.gz"	647708	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078480/I7497_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078480/I7497_1240k.bam.bai"
"SAMEA5229524"	"PRJEB30874"	"ERR3078481"	"I7498"	"I7498"	"ds"	"half"	"ERS3036965"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7498_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078481/ERR3078481.fastq.gz"	251406984	"53e028970431f5ecfe371126b647604c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078481/ERR3078481.fastq.gz"	6279993	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078481/I7498_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078481/I7498_1240k.bam.bai"
"SAMEA5229525"	"PRJEB30874"	"ERR3078482"	"I7499"	"I7499"	"ds"	"half"	"ERS3036966"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7499_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078482/ERR3078482.fastq.gz"	409557368	"e1e4c4b16f34e124db6dcec3e5204281"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078482/ERR3078482.fastq.gz"	9974232	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078482/I7499_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078482/I7499_1240k.bam.bai"
"SAMEA5229526"	"PRJEB30874"	"ERR3078483"	"I7500"	"I7500"	"ds"	"half"	"ERS3036967"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7500_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078483/ERR3078483.fastq.gz"	20654491	"832eeb534fd80f449e9d005eb3ed0200"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078483/ERR3078483.fastq.gz"	575869	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078483/I7500_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078483/I7500_1240k.bam.bai"
"SAMEA5229528"	"PRJEB30874"	"ERR3078484"	"I7458"	"I7458"	"ds"	"half"	"ERS3036969"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7458_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078484/ERR3078484.fastq.gz"	1743170	"9ab726644f2fab805802c1020d570601"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078484/ERR3078484.fastq.gz"	52944	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078484/I7458_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078484/I7458_1240k.bam.bai"
"SAMEA5229529"	"PRJEB30874"	"ERR3078485"	"I7457"	"I7457"	"ds"	"half"	"ERS3036970"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7457_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078485/ERR3078485.fastq.gz"	133126943	"1fed3c2217e0ae8795fee59dfd8d9fcc"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078485/ERR3078485.fastq.gz"	3313279	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078485/I7457_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078485/I7457_1240k.bam.bai"
"SAMEA5229530"	"PRJEB30874"	"ERR3078486"	"I8145"	"I8145"	"ds"	"half"	"ERS3036971"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I8145_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078486/ERR3078486.fastq.gz"	10549996	"b734cac5396ae16ddd981eb7c0ac00ed"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078486/ERR3078486.fastq.gz"	285753	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078486/I8145_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078486/I8145_1240k.bam.bai"
"SAMEA5229531"	"PRJEB30874"	"ERR3078487"	"I8146"	"I8146"	"ds"	"half"	"ERS3036972"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I8146_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/007/ERR3078487/ERR3078487.fastq.gz"	50347784	"66fcee2a2774e6fd1b80c0b2789e534a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/007/ERR3078487/ERR3078487.fastq.gz"	1291062	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078487/I8146_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078487/I8146_1240k.bam.bai"
"SAMEA5229532"	"PRJEB30874"	"ERR3078488"	"I8147"	"I8147"	"ds"	"half"	"ERS3036973"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I8147_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/008/ERR3078488/ERR3078488.fastq.gz"	7196852	"1646b1afc957d5d4ceb141f4625c6f80"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/008/ERR3078488/ERR3078488.fastq.gz"	218412	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078488/I8147_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078488/I8147_1240k.bam.bai"
"SAMEA5229533"	"PRJEB30874"	"ERR3078489"	"I3807"	"I3807"	"ds"	"half"	"ERS3036974"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3807_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/009/ERR3078489/ERR3078489.fastq.gz"	35964030	"05efcdf4d86fecd6e862f1425491677a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/009/ERR3078489/ERR3078489.fastq.gz"	1045276	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078489/I3807_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078489/I3807_1240k.bam.bai"
"SAMEA5229534"	"PRJEB30874"	"ERR3078490"	"I7426"	"I7426_published"	"ds"	"half"	"ERS3036975"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7426_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078490/ERR3078490.fastq.gz"	2642912	"c4e58517187050ec029f727b2b2b92c9"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078490/ERR3078490.fastq.gz"	83419	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078490/I7426_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078490/I7426_1240k.bam.bai"
"SAMEA5229535"	"PRJEB30874"	"ERR3078491"	"I3809"	"I3809_published"	"ds"	"half"	"ERS3036976"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3809_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/001/ERR3078491/ERR3078491.fastq.gz"	10514597	"23c62d9fb1e8af06cf5655e23726c88b"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/001/ERR3078491/ERR3078491.fastq.gz"	280074	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078491/I3809_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078491/I3809_1240k.bam.bai"
"SAMEA5229536"	"PRJEB30874"	"ERR3078492"	"I7423"	"I7423_published"	"ds"	"half"	"ERS3036977"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7423_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078492/ERR3078492.fastq.gz"	17126403	"5487d8dd25ed46e22f18130d801d4b03"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078492/ERR3078492.fastq.gz"	419739	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078492/I7423_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078492/I7423_1240k.bam.bai"
"SAMEA5229537"	"PRJEB30874"	"ERR3078493"	"I3810"	"I3810"	"ds"	"half"	"ERS3036978"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3810_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/003/ERR3078493/ERR3078493.fastq.gz"	11588445	"1c52317bc96a70a8a96d6717c3110120"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/003/ERR3078493/ERR3078493.fastq.gz"	268076	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078493/I3810_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078493/I3810_1240k.bam.bai"
"SAMEA5229538"	"PRJEB30874"	"ERR3078494"	"I7424"	"I7424"	"ds"	"half"	"ERS3036979"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7424_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078494/ERR3078494.fastq.gz"	129697241	"e8043a3d56e5e4f0cb7c47bed71f0896"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078494/ERR3078494.fastq.gz"	3197614	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078494/I7424_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078494/I7424_1240k.bam.bai"
"SAMEA5229539"	"PRJEB30874"	"ERR3078495"	"I3808"	"I3808"	"ds"	"half"	"ERS3036980"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3808_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078495/ERR3078495.fastq.gz"	135651860	"02493fa88cb88776251015cc73723c66"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078495/ERR3078495.fastq.gz"	3241062	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078495/I3808_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078495/I3808_1240k.bam.bai"
"SAMEA5229540"	"PRJEB30874"	"ERR3078496"	"I7425"	"I7425"	"ds"	"half"	"ERS3036981"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I7425_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/006/ERR3078496/ERR3078496.fastq.gz"	231650431	"c77bce8f5423551388ef31672fff022a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/006/ERR3078496/ERR3078496.fastq.gz"	6096590	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078496/I7425_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078496/I7425_1240k.bam.bai"
"SAMEA5229552"	"PRJEB30874"	"ERR3078497"	"I3277_new"	"#N/A"	"ds"	"half"	"ERS3036993"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I3277_new_1240k"	"OTHER"					688748	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078497/I3277_new_1240k.bam"
"SAMEA5229553"	"PRJEB30874"	"ERR3078498"	"I2473_new"	"#N/A"	"ds"	"half"	"ERS3036994"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I2473_new_1240k"	"OTHER"					666349	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078498/I2473_new_1240k.bam"
"SAMEA5229554"	"PRJEB30874"	"ERR3078499"	"I1976_new"	"#N/A"	"ds"	"half"	"ERS3036995"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I1976_new_1240k"	"OTHER"					954575	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078499/I1976_new_1240k.bam"
"SAMEA5229555"	"PRJEB30874"	"ERR3078500"	"I11600"	"#N/A"	"ds"	"half"	"ERS3036996"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I11600_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/000/ERR3078500/ERR3078500.fastq.gz"	76150020	"e27ed9de21ffd99dae5cda84001b968c"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/000/ERR3078500/ERR3078500.fastq.gz"	2509559	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078500/I11600_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078500/I11600_1240k.bam.bai"
"SAMEA5229551"	"PRJEB30874"	"ERR3078501"	"I6622_new"	"#N/A"	"ds"	"half"	"ERS3036992"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I6622_new_1240k"	"OTHER"					341265	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078501/I6622_new_1240k.bam"
"SAMEA5229556"	"PRJEB30874"	"ERR3078502"	"I0839_new"	"#N/A"	"ds"	"half"	"ERS3036997"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I0839_new_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/002/ERR3078502/ERR3078502.fastq.gz"	25571215	"1fa9caa8d6a67c40a8c06f87d08db22a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/002/ERR3078502/ERR3078502.fastq.gz"	831034	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078502/I0839_new_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078502/I0839_new_1240k.bam.bai"
"SAMEA5229557"	"PRJEB30874"	"ERR3078503"	"I6626_new"	"#N/A"	"ds"	"half"	"ERS3036998"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I6626_new_1240k"	"OTHER"					55169	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078503/I6626_new_1240k.bam"
"SAMEA5229541"	"PRJEB30874"	"ERR3078504"	"I12644"	"I12644"	"ds"	"half"	"ERS3036982"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I12644_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/004/ERR3078504/ERR3078504.fastq.gz"	123590922	"e5ff1e5834bd7c294bf625aea26bec7a"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/004/ERR3078504/ERR3078504.fastq.gz"	3609788	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078504/I12644_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078504/I12644_1240k.bam.bai"
"SAMEA5229542"	"PRJEB30874"	"ERR3078505"	"I12645"	"I12645"	"ds"	"half"	"ERS3036983"	2019-03-13	2019-01-19	"NextSeq 500"	"SINGLE"	"GENOMIC"	"ILLUMINA"	"I12645_1240k"	"OTHER"	"fasp.sra.ebi.ac.uk:/vol1/fastq/ERR307/005/ERR3078505/ERR3078505.fastq.gz"	7034928	"b1fc3e45a778ba008bcc84732457452d"	"ftp.sra.ebi.ac.uk/vol1/fastq/ERR307/005/ERR3078505/ERR3078505.fastq.gz"	246208	"ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078505/I12645_1240k.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR307/ERR3078505/I12645_1240k.bam.bai"
